testaccom_id,accomodation,accom_location,destination,accom_stars,accom_type,accom_board_basis,staff_pick,trip_adv_rating,trip_adv_reviews,has_swimming_pool,has_sauna,has_jacuzzi,has_tv_in_room,has_air_conditioning,has_wifi,has_hot_tub,has_lift,suitable_for_children,has_child_care,has_bar,has_sea_view,close_to_resort,departure_airport,travel_date,booking_date,day_booked_before_travel,holiday_duration,price_per_person
IGDOHA,Hotel Astoria,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4,147,0,0,0,1,1,1,0,0,0,0,0,0,1,DUB,2016-08-20,2016-07-22,29,7,627.86
ISGNNB,ATAHotel Naxos Beach Resort,Giardini Naxos,Sicily,4,Hotel,Half Board,0,4,1745,1,0,0,1,1,0,0,1,1,0,1,1,1,DUB,2016-08-20,2016-08-05,15,7,948.51
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2016-05-06,106,7,1204.91
IGRAAS,Ambassador Suite Apartments,Riva,Lake Garda,3,Apartment,Self-Catering,0,4.5,224,1,0,0,1,1,0,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-07,13,7,768.84
VPALBVP,Vila Petra Aparthotel,Albufeira,Algarve,4,Apartment,Self-Catering,0,,,1,1,1,0,1,0,0,0,1,0,1,0,1,DUB,2016-08-20,2016-07-19,32,7,628.68
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2016-08-20,2016-08-08,12,7,832.5
IGLESO,Hotel Sogno Del Benaco,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,60,0,0,0,1,1,1,0,0,0,0,0,0,0,ORK,2016-08-20,2016-07-27,24,7,889.35
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2016-08-20,2015-11-02,292,7,902
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-01-29,204,7,1181.59
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,ORK,2016-08-20,2016-03-11,162,7,950
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,BFS,2016-08-20,2016-02-03,199,7,1006.21
IGGAVA,Villa Anthea,Garda,Lake Garda,3,Hotel,Bed & Breakfast,0,5,224,1,0,1,1,1,1,0,1,0,0,1,0,1,ORK,2016-08-20,2016-07-25,26,7,900.11
VSPCJB,Jable Bermudas Apartments,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-07-07,44,7,208.33
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,BFS,2016-08-20,2016-02-20,182,7,1281.21
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2016-08-20,2016-08-02,18,7,782.5
IVLJHB,Hotel Bolivar,Lido di Jesolo,Venetian Riviera,3,Hotel,Bed & Breakfast,0,3.5,98,1,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-08-08,12,7,1261.95
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,DUB,2016-08-20,2016-05-16,96,7,924.56
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2016-08-20,2016-07-27,24,7,1147.91
ISGNSA,Hotel Sant' Alphio Garden,Giardini Naxos,Sicily,4,Hotel,Half Board,0,3.5,561,1,1,1,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-08-18,2,7,829.3
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,BFS,2016-08-20,2016-07-29,22,7,808.28
IVLJHP,Hotel Portofino,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,131,1,0,0,1,1,1,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-19,1,7,649
ISTAVO,Hotel Vello d'Oro,Taormina,Sicily,3,Hotel,Bed & Breakfast,0,,,0,0,0,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-05-04,108,7,1269
ISTAHA,Hotel Ariston,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,4,1078,1,0,0,1,1,1,0,1,0,0,1,1,1,DUB,2016-08-20,2016-05-03,109,7,1098.23
IACASE,Hotel Senior,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,197,1,0,1,0,0,1,0,0,1,0,1,1,1,DUB,2016-08-20,2016-08-12,8,7,669.19
ISGNHV,Hotel Villa Linda,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2016-08-20,2016-08-10,10,7,729
IGLEGB,Hotel Garda Bellevue Wellness,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,182,1,1,1,1,1,1,0,0,0,0,1,0,0,DUB,2016-08-20,2016-07-10,41,7,899.1
IGSESP,Hotel Sirmione e Promessi Sposi,Sirmione,Lake Garda,4,Hotel,Bed & Breakfast,0,,,1,1,0,1,1,1,0,0,0,0,1,0,1,DUB,2016-08-20,2015-12-24,240,7,1361
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-01-28,205,7,739
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-02-11,191,7,1299.27
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,BFS,2016-08-20,2015-11-20,274,7,1616.88
ISLISP,Hotel San Pietro,Letojanni,Sicily,3,Hotel,Bed & Breakfast,0,,,0,0,0,1,1,0,0,1,0,0,0,1,1,DUB,2016-08-20,2016-07-23,28,7,629
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2015-09-30,325,7,1052.05
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,ORK,2016-08-20,2016-02-26,176,7,992.33
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2016-08-20,2016-06-07,74,7,1020.5
IACAHM,Hotel Madison,Cattolica,Rimini and Adriatic Riviera,4,Hotel,Half Board,0,4,347,1,0,0,1,1,1,0,1,1,0,1,1,1,DUB,2016-08-20,2016-08-10,10,7,798.98
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2016-08-20,2016-07-29,22,7,1281.33
ISGNHT,Hotel Tysandros,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,150,0,0,0,1,1,0,0,0,0,0,1,1,1,DUB,2016-08-20,2016-08-15,5,7,649
IGRAAS,Ambassador Suite Apartments,Riva,Lake Garda,3,Apartment,Self-Catering,0,4.5,224,1,0,0,1,1,0,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-09,11,7,630.67
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2016-08-20,2016-07-29,22,7,877.84
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-02-18,184,7,739
ISTAVD,Hotel Villa Diodoro,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,4,1017,1,0,0,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-02-01,201,7,1509.05
IGRAAS,Ambassador Suite Apartments,Riva,Lake Garda,3,Apartment,Self-Catering,0,4.5,224,1,0,0,1,1,0,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-10,10,7,686.21
ISGNNB,ATAHotel Naxos Beach Resort,Giardini Naxos,Sicily,4,Hotel,Half Board,0,4,1745,1,0,0,1,1,0,0,1,1,0,1,1,1,DUB,2016-08-20,2016-08-08,12,7,754.6
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,BFS,2016-08-20,2016-01-28,205,7,1176.21
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,ORK,2016-08-20,2016-06-20,61,7,1238.36
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2016-07-07,44,7,936.82
IGLEGB,Hotel Garda Bellevue Wellness,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,182,1,1,1,1,1,1,0,0,0,0,1,0,0,ORK,2016-08-20,2016-06-24,57,7,836
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2016-08-20,2016-04-21,121,14,1851.49
SAVV,Hotel Vila Gale Ampalius,Vilamoura,Algarve,4,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,0,1,0,1,1,1,DUB,2016-08-20,2016-08-17,3,7,899.03
ISTAVD,Hotel Villa Diodoro,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,4,1017,1,0,0,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-08-03,17,7,1400.05
IGRAHM,Hotel Mirage,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,367,1,1,0,1,1,1,0,1,0,0,1,0,0,DUB,2016-08-20,2016-08-15,5,7,928.56
IACAHM,Hotel Madison,Cattolica,Rimini and Adriatic Riviera,4,Hotel,Half Board,0,4,347,1,0,0,1,1,1,0,1,1,0,1,1,1,DUB,2016-08-20,2016-08-09,11,7,852.39
VSPCAPC,Aparthotel Puerto Carmen,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,0,0,1,0,0,1,0,0,0,1,DUB,2016-08-20,2016-06-16,65,7,529.03
ISGNSA,Hotel Sant' Alphio Garden,Giardini Naxos,Sicily,4,Hotel,Half Board,0,3.5,561,1,1,1,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-08-11,9,7,673.21
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2016-08-20,2016-03-21,152,7,1311.33
IVLJHP,Hotel Portofino,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,131,1,0,0,1,1,1,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-18,2,7,732
IVLJHB,Hotel Bolivar,Lido di Jesolo,Venetian Riviera,3,Hotel,Bed & Breakfast,0,3.5,98,1,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-08-09,11,7,739.12
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2016-08-20,2016-07-29,22,7,790.18
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,ORK,2016-08-20,2016-08-10,10,7,644.4
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,ORK,2016-08-20,2016-06-24,57,7,620.25
ISTAVO,Hotel Vello d'Oro,Taormina,Sicily,3,Hotel,Bed & Breakfast,0,,,0,0,0,1,1,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-01-16,217,7,973.86
VSPCJB,Jable Bermudas Apartments,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-07-14,37,7,798.97
IACASE,Hotel Senior,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,197,1,0,1,0,0,1,0,0,1,0,1,1,1,DUB,2016-08-20,2016-08-17,3,7,599.19
IGDOHB,Hotel Benaco,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,617,1,0,1,1,1,1,0,0,0,0,0,0,1,DUB,2016-08-20,2016-08-12,8,14,1299
IARIBM,Hotel Belvedere Mare,Rimini,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,,,1,0,0,1,1,1,0,0,0,0,0,1,0,DUB,2016-08-20,2016-06-30,51,7,827.42
IGGATE,Hotel Terminus,Garda,Lake Garda,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2016-08-20,2016-08-17,3,7,719
IGDOHB,Hotel Benaco,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,617,1,0,1,1,1,1,0,0,0,0,0,0,1,ORK,2016-08-20,2016-07-29,22,7,1010.82
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,DUB,2016-08-20,2016-07-21,30,7,974.56
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-07-22,29,7,1116.21
IGRABV,Bellavista Hotel Deluxe Apartments,Riva,Lake Garda,3,Apartment,Self-Catering,0,4,177,0,1,1,1,1,1,0,1,0,0,1,0,0,ORK,2016-08-20,2016-06-13,68,7,652.58
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-01-05,228,7,913.32
IGRAHM,Hotel Mirage,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,367,1,1,0,1,1,1,0,1,0,0,1,0,0,ORK,2016-08-20,2016-01-21,212,7,1071.5
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,ORK,2016-08-20,2015-10-07,318,7,1289.61
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2016-08-20,2016-06-21,60,7,1209.37
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,ORK,2016-08-20,2016-06-17,64,7,656.5
IGDOHA,Hotel Astoria,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4,147,0,0,0,1,1,1,0,0,0,0,0,0,1,DUB,2016-08-20,2016-08-06,14,7,657.86
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-01-30,203,14,919
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2016-08-20,2016-08-16,4,7,1029
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2015-10-08,317,7,1108.5
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-02-23,179,7,769
IGLEGB,Hotel Garda Bellevue Wellness,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,182,1,1,1,1,1,1,0,0,0,0,1,0,0,ORK,2016-08-20,2016-07-19,32,7,785.67
IGRAAP,Astoria Park Hotel Spa & Resort,Riva,Lake Garda,4,Hotel,Half Board,0,4,991,1,1,0,1,1,0,0,1,0,0,1,0,1,ORK,2016-08-20,2016-02-06,196,14,1681.11
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,ORK,2016-08-20,2016-08-10,10,7,664
IGRAAP,Astoria Park Hotel Spa & Resort,Riva,Lake Garda,4,Hotel,Half Board,0,4,991,1,1,0,1,1,0,0,1,0,0,1,0,1,DUB,2016-08-20,2016-03-02,171,14,2087.11
VSPBPA,Hotel Sandos Papagayo Beach Resort,Playa Blanca,Lanzarote,4,Hotel,All Inclusive,0,,,1,1,0,0,0,1,1,0,1,0,1,0,0,DUB,2016-08-20,2016-07-12,39,7,1092.29
PSVGM,Vila Gale Marina,Vilamoura,Algarve,4,Hotel,Bed & Breakfast,0,,,1,0,1,1,1,1,0,0,0,0,1,1,1,DUB,2016-08-20,2016-08-11,9,7,687.73
VSPCSA,Hotel VIK San Antonio,Puerto del Carmen,Lanzarote,4,Hotel,Half Board,0,,,1,1,0,0,1,1,0,0,1,0,0,1,1,DUB,2016-08-20,2016-07-26,25,7,928.54
IGGATE,Hotel Terminus,Garda,Lake Garda,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-08-10,10,7,782.51
VSPCAPC,Aparthotel Puerto Carmen,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,0,0,1,0,0,1,0,0,0,1,DUB,2016-08-20,2016-07-20,31,7,545.35
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,ORK,2016-08-20,2016-06-08,73,7,725.67
ISGNHV,Hotel Villa Linda,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2016-08-20,2016-08-16,4,7,659
IGPABU,Happy Camp Butterfly Village,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4,286,1,0,0,0,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-02-09,193,7,720.19
ISGNHT,Hotel Tysandros,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,150,0,0,0,1,1,0,0,0,0,0,1,1,1,DUB,2016-08-20,2016-07-29,22,7,669
IGPAHA,Bella Italia: Hotel Apartments,Peschiera,Lake Garda,4,Apartment,Bed & Breakfast,0,4.5,257,1,0,0,1,1,0,0,0,1,0,1,0,1,DUB,2016-08-20,2016-01-22,211,7,1018
IVLJHP,Hotel Portofino,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,131,1,0,0,1,1,1,0,1,1,0,1,0,1,ORK,2016-08-20,2016-08-18,2,7,748.5
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,BFS,2016-08-20,2016-02-27,175,7,1190.32
IARIAT,Hotel Atlas,Rimini,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,,,1,0,0,1,0,0,0,1,0,0,1,1,1,DUB,2016-08-20,2016-06-29,52,7,798.85
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,ORK,2016-08-20,2016-06-10,71,7,946.33
ISGNHS,Hotel Sabbie d'Oro,Giardini Naxos,Sicily,4,Hotel,Bed & Breakfast,0,,,0,0,0,0,1,1,0,0,0,0,1,1,1,DUB,2016-08-20,2016-06-27,54,7,677.82
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2016-08-20,2016-03-09,164,7,1536.33
IVLJHM,Hotel Miami,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,3.5,237,1,0,0,1,1,1,0,1,1,0,1,0,1,DUB,2016-08-20,2016-02-20,182,7,957.41
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2016-08-20,2016-04-10,132,7,864.56
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,ORK,2016-08-20,2016-02-05,197,14,782.33
VSPCF,Los Fariones Hotel,Puerto del Carmen,Lanzarote,4,Hotel,Bed & Breakfast,0,,,1,1,1,1,0,1,0,0,1,0,1,1,1,DUB,2016-08-20,2016-06-16,65,7,739.73
VSPCJB,Jable Bermudas Apartments,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2016-08-20,2016-08-10,10,7,868.95
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2015-10-07,318,7,1180.5
IGSEBL,Blu Lake Sirmione Hotel,Sirmione,Lake Garda,4,Hotel,Bed & Breakfast,0,3.5,171,1,0,0,1,1,0,0,0,0,0,1,0,0,DUB,2016-08-20,2016-08-16,4,7,879
PSVGM,Vila Gale Marina,Vilamoura,Algarve,4,Hotel,Bed & Breakfast,0,,,1,0,1,1,1,1,0,0,0,0,1,1,1,DUB,2016-08-20,2016-08-11,9,7,863.68
IGSEBL,Blu Lake Sirmione Hotel,Sirmione,Lake Garda,4,Hotel,Bed & Breakfast,0,3.5,171,1,0,0,1,1,0,0,0,0,0,1,0,0,BFS,2016-08-20,2016-04-21,121,7,1039.68
SAVV,Hotel Vila Gale Ampalius,Vilamoura,Algarve,4,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,0,1,0,1,1,1,DUB,2016-08-20,2016-07-23,28,7,1029.03
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2016-08-20,2016-08-03,17,7,658.99
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2016-08-20,2016-01-04,229,7,1062.06
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2016-08-20,2016-02-05,197,7,801.34
IARIHM,Hotel Milton,Rimini,Rimini and Adriatic Riviera,4,Hotel,Bed & Breakfast,0,4.5,1488,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2016-08-20,2016-05-03,109,7,864
IACAHM,Hotel Madison,Cattolica,Rimini and Adriatic Riviera,4,Hotel,Half Board,0,4,347,1,0,0,1,1,1,0,1,1,0,1,1,1,DUB,2016-08-20,2016-07-20,31,7,837.98
VMOQMM,Macdonald Monchique Resort & Spa,Monchique,Algarve,5,Hotel,Half Board,0,,,1,1,0,1,1,1,0,0,1,0,1,0,0,DUB,2016-08-20,2016-08-12,8,7,968.66
IGDOHA,Hotel Astoria,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4,147,0,0,0,1,1,1,0,0,0,0,0,0,1,DUB,2016-08-20,2016-07-24,27,7,677.86
VSPCSA,Hotel VIK San Antonio,Puerto del Carmen,Lanzarote,4,Hotel,Half Board,0,,,1,1,0,0,1,1,0,0,1,0,0,1,1,DUB,2016-08-20,2016-08-08,12,7,958.54
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2016-08-20,2016-08-03,17,7,1207.91
IVLJHP,Hotel Portofino,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,131,1,0,0,1,1,1,0,1,1,0,1,0,1,DUB,2016-08-20,2016-08-16,4,7,699
VSPCSA,Hotel VIK San Antonio,Puerto del Carmen,Lanzarote,4,Hotel,Half Board,0,,,1,1,0,0,1,1,0,0,1,0,0,1,1,DUB,2016-08-20,2016-07-21,30,7,898.54
VSPCAPC,Aparthotel Puerto Carmen,Puerto del Carmen,Lanzarote,2,Apartment,Self-Catering,0,,,1,0,0,0,0,1,0,0,1,0,0,0,1,DUB,2016-08-20,2016-07-18,33,7,549.03
IGLESO,Hotel Sogno Del Benaco,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,60,0,0,0,1,1,1,0,0,0,0,0,0,0,ORK,2016-08-20,2016-03-22,151,7,954
IGBOCC,Camping Cisano & San Vito,Bardolino,Lake Garda,4,Holiday Homes,Self-Catering,0,3,316,1,0,1,0,1,1,0,0,1,0,1,0,0,ORK,2016-08-20,2016-06-07,74,7,702.49
IVLJHB,Hotel Bolivar,Lido di Jesolo,Venetian Riviera,3,Hotel,Bed & Breakfast,0,3.5,98,1,0,0,1,1,1,0,1,0,0,1,0,1,ORK,2016-08-20,2016-08-16,4,7,555.46
IGRAHM,Hotel Mirage,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,367,1,1,0,1,1,1,0,1,0,0,1,0,0,DUB,2016-08-20,2016-01-20,213,7,999
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,ORK,2016-08-20,2016-03-14,159,7,1185.06
IVLJHS,Hotel Le Soleil,Lido di Jesolo,Venetian Riviera,4,Hotel,Half Board,0,4.5,548,1,1,0,1,1,1,0,0,0,0,1,1,0,DUB,2016-08-20,2016-02-16,186,14,1789
IGPABP,Hotel Bella Peschiera,Peschiera,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,90,1,0,0,1,1,0,0,1,0,0,1,0,1,DUB,2016-08-20,2016-05-19,93,7,875.43
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,BFS,2016-08-20,2016-07-31,20,7,936.36
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,DUB,2016-08-20,2016-08-13,7,7,699
